ziplocationid,city,decomissioned,latitude,longitude,state,zip,zipType
417,BOSTON,0,42.35,-71.06,MA,02201,UNIQUE
418,BOSTON,0,42.35,-71.06,MA,02203,STANDARD
419,BOSTON,0,42.35,-71.06,MA,02204,UNIQUE
420,BOSTON,0,42.35,-71.06,MA,02205,"PO BOX"
421,BOSTON,0,42.35,-71.06,MA,02206,UNIQUE
422,BOSTON,0,42.35,-71.06,MA,02210,STANDARD
423,BOSTON,0,42.35,-71.06,MA,02211,UNIQUE
424,BOSTON,0,42.35,-71.06,MA,02212,UNIQUE
425,BOSTON,0,42.35,-71.06,MA,02215,STANDARD
426,BOSTON,0,42.35,-71.06,MA,02217,UNIQUE
427,BOSTON,0,42.35,-71.06,MA,02222,STANDARD
428,"EAST BOSTON",0,42.35,-71.06,MA,02228,"PO BOX"
429,BOSTON,0,42.35,-71.06,MA,02241,UNIQUE
430,BOSTON,0,42.35,-71.06,MA,02266,UNIQUE
431,BOSTON,0,42.35,-71.06,MA,02283,STANDARD
432,BOSTON,0,42.35,-71.06,MA,02284,STANDARD
433,BOSTON,0,42.35,-71.06,MA,02293,UNIQUE
434,BOSTON,0,42.35,-71.06,MA,02295,UNIQUE
435,BOSTON,0,42.35,-71.06,MA,02297,UNIQUE
436,BOSTON,0,42.34,-71.05,MA,02298,"PO BOX"
437,BOXFORD,0,42.67,-70.98,MA,01921,STANDARD
438,BOYLSTON,0,42.35,-71.73,MA,01505,STANDARD
439,"BRANT ROCK",0,42.08,-70.64,MA,02020,"PO BOX"
440,BREWSTER,0,41.76,-70.08,MA,02631,STANDARD
441,BRIDGEWATER,0,41.98,-70.97,MA,02324,STANDARD
442,BRIDGEWATER,0,41.98,-70.97,MA,02325,UNIQUE
443,BROCKTON,0,42.08,-71.02,MA,02301,STANDARD
444,BROCKTON,0,42.08,-71.02,MA,02302,STANDARD
445,BROCKTON,0,42.08,-71.02,MA,02303,"PO BOX"
446,BROCKTON,0,42.08,-71.02,MA,02304,"PO BOX"
447,BROCKTON,0,42.08,-71.02,MA,02305,"PO BOX"
448,BROOKFIELD,0,42.21,-72.1,MA,01506,STANDARD
449,BRYANTVILLE,0,42.06,-70.8,MA,02327,"PO BOX"
450,BURLINGTON,0,42.5,-71.2,MA,01803,STANDARD
451,BURLINGTON,0,42.5,-71.2,MA,01805,UNIQUE
452,"BUZZARDS BAY",0,41.75,-70.61,MA,02532,STANDARD
453,"BUZZARDS BAY",0,41.75,-70.61,MA,02542,STANDARD
454,BYFIELD,0,42.75,-70.93,MA,01922,STANDARD
455,CAMBRIDGE,0,42.37,-71.11,MA,02138,STANDARD
456,CAMBRIDGE,0,42.37,-71.11,MA,02139,STANDARD
457,CAMBRIDGE,0,42.37,-71.11,MA,02140,STANDARD
458,CAMBRIDGE,0,42.37,-71.11,MA,02141,STANDARD
459,CAMBRIDGE,0,42.37,-71.11,MA,02142,STANDARD
460,CAMBRIDGE,0,42.37,-71.11,MA,02238,"PO BOX"
461,CANTON,0,42.15,-71.13,MA,02021,STANDARD
462,CARLISLE,0,42.53,-71.35,MA,01741,STANDARD
463,CARVER,0,41.88,-70.76,MA,02330,STANDARD
464,CATAUMET,0,41.66,-70.61,MA,02534,"PO BOX"
465,CENTERVILLE,0,41.66,-70.34,MA,02632,STANDARD
466,CENTERVILLE,0,41.66,-70.34,MA,02634,"PO BOX"
467,CHARLTON,0,42.13,-71.96,MA,01507,STANDARD
468,"CHARLTON DEPOT",0,42.13,-71.96,MA,01509,"PO BOX"
469,"CHARLTON CITY",0,42.13,-71.96,MA,01508,"PO BOX"
470,CHATHAM,0,41.67,-69.96,MA,02633,STANDARD
471,CHELMSFORD,0,42.59,-71.36,MA,01824,STANDARD
472,CHILMARK,0,41.34,-70.74,MA,02535,STANDARD
473,MENEMSHA,0,41.34,-70.73,MA,02552,"PO BOX"
474,CLINTON,0,42.41,-71.68,MA,01510,STANDARD
475,COHASSET,0,42.23,-70.8,MA,02025,STANDARD
476,CONCORD,0,42.45,-71.35,MA,01742,STANDARD
477,COTUIT,0,41.62,-70.44,MA,02635,STANDARD
478,"NORTH TRURO",0,42.04,-70.09,MA,02652,"PO BOX"
479,"NORTH UXBRIDGE",0,42.05,-71.64,MA,01538,"PO BOX"
480,NORWELL,0,42.16,-70.78,MA,02061,STANDARD
481,NORWOOD,0,42.18,-71.19,MA,02062,STANDARD
482,"NUTTING LAKE",0,42.54,-71.25,MA,01865,"PO BOX"
483,"OAK BLUFFS",0,41.45,-70.56,MA,02557,STANDARD
484,ONSET,0,41.74,-70.66,MA,02558,"PO BOX"
485,ORLEANS,0,41.79,-70,MA,02653,STANDARD
486,OSTERVILLE,0,41.62,-70.38,MA,02655,STANDARD
487,OXFORD,0,42.11,-71.87,MA,01540,STANDARD
488,PEABODY,0,42.53,-70.97,MA,01960,STANDARD
489,PEABODY,0,42.53,-70.97,MA,01961,"PO BOX"
490,PEMBROKE,0,42.06,-70.8,MA,02359,STANDARD
491,PEPPERELL,0,42.66,-71.58,MA,01463,STANDARD
492,PINEHURST,0,42.53,-71.23,MA,01866,"PO BOX"
493,PLYMOUTH,0,41.95,-70.66,MA,02360,STANDARD
494,PLYMOUTH,0,41.95,-70.66,MA,02361,"PO BOX"
495,PLYMOUTH,0,41.95,-70.66,MA,02362,"PO BOX"
496,PLYMPTON,0,41.95,-70.81,MA,02367,STANDARD
497,POCASSET,0,41.69,-70.63,MA,02559,STANDARD
498,"PRIDES CROSSING",0,42.56,-70.86,MA,01965,"PO BOX"
499,PRINCETON,0,42.45,-71.86,MA,01541,STANDARD
500,PROVINCETOWN,0,42.06,-70.2,MA,02657,STANDARD
501,RANDOLPH,0,42.17,-71.05,MA,02368,STANDARD
502,READING,0,42.53,-71.1,MA,01867,STANDARD
503,ROCHDALE,0,42.2,-71.9,MA,01542,STANDARD
504,ROCKLAND,0,42.13,-70.91,MA,02370,STANDARD
505,ROCKPORT,0,42.64,-70.61,MA,01966,STANDARD
506,ROWLEY,0,42.71,-70.87,MA,01969,STANDARD
507,RUTLAND,0,42.36,-71.95,MA,01543,STANDARD
508,SAGAMORE,0,41.78,-70.53,MA,02561,"PO BOX"
509,"SAGAMORE BEACH",0,41.79,-70.53,MA,02562,STANDARD
510,SALEM,0,42.51,-70.9,MA,01970,STANDARD
511,SALEM,0,42.51,-70.89,MA,01971,"PO BOX"
512,SANDWICH,0,41.75,-70.49,MA,02563,STANDARD
513,GREENBUSH,0,42.19,-70.76,MA,02040,"PO BOX"
514,MINOT,0,42.19,-70.76,MA,02055,"PO BOX"
515,"NORTH SCITUATE",0,42.21,-70.76,MA,02060,"PO BOX"
516,SCITUATE,0,42.18,-70.73,MA,02066,STANDARD
517,SHARON,0,42.11,-71.18,MA,02067,STANDARD
518,SHELDONVILLE,0,42.05,-71.35,MA,02070,"PO BOX"
519,SHERBORN,0,42.23,-71.36,MA,01770,STANDARD
520,SHIRLEY,0,42.54,-71.65,MA,01464,STANDARD
521,SHREWSBURY,0,42.3,-71.71,MA,01545,STANDARD
522,SHREWSBURY,0,42.3,-71.71,MA,01546,UNIQUE
523,FAYVILLE,0,42.29,-71.5,MA,01745,STANDARD
524,SOUTHBOROUGH,0,42.3,-71.51,MA,01772,STANDARD
525,SOUTHBRIDGE,0,42.08,-72.03,MA,01550,STANDARD
526,"SOUTH CARVER",0,41.83,-70.72,MA,02366,"PO BOX"
527,"SOUTH CHATHAM",0,41.68,-70.02,MA,02659,STANDARD
528,"SOUTH DENNIS",0,41.7,-70.15,MA,02660,STANDARD
529,"SOUTH EASTON",0,42.03,-71.1,MA,02375,STANDARD
530,"SOUTH GRAFTON",0,42.17,-71.68,MA,01560,STANDARD
531,"SOUTH HAMILTON",0,42.62,-70.86,MA,01982,STANDARD
532,"SOUTH HARWICH",0,41.67,-70.04,MA,02661,"PO BOX"
533,"SOUTH LANCASTER",0,42.43,-71.69,MA,01561,"PO BOX"
534,"SOUTH ORLEANS",0,41.75,-69.99,MA,02662,"PO BOX"
535,"SOUTH WALPOLE",0,42.09,-71.27,MA,02071,STANDARD
536,"SOUTH WELLFLEET",0,41.89,-69.98,MA,02663,"PO BOX"
537,"SOUTH YARMOUTH",0,41.67,-70.2,MA,02664,STANDARD
538,"WEST YARMOUTH",0,41.65,-70.24,MA,02673,STANDARD
539,SPENCER,0,42.24,-71.99,MA,01562,STANDARD
540,STERLING,0,42.43,-71.75,MA,01564,STANDARD
541,"STILL RIVER",0,42.49,-71.61,MA,01467,"PO BOX"
542,STOUGHTON,0,42.11,-71.1,MA,02072,STANDARD
543,STOW,0,42.43,-71.5,MA,01775,STANDARD
544,FISKDALE,0,42.12,-72.11,MA,01518,STANDARD
545,STURBRIDGE,0,42.09,-72.06,MA,01566,STANDARD
546,SUDBURY,0,42.36,-71.4,MA,01776,STANDARD
547,SUTTON,0,42.15,-71.76,MA,01590,STANDARD
548,TEMPLETON,0,42.55,-72.06,MA,01468,STANDARD
549,TEWKSBURY,0,42.61,-71.23,MA,01876,STANDARD
550,TOPSFIELD,0,42.63,-70.95,MA,01983,STANDARD
551,TOWNSEND,0,42.66,-71.7,MA,01469,STANDARD
552,"WEST TOWNSEND",0,42.66,-71.74,MA,01474,STANDARD
553,TRURO,0,42,-70.06,MA,02666,"PO BOX"
554,TYNGSBORO,0,42.68,-71.41,MA,01879,STANDARD
555,UXBRIDGE,0,42.08,-71.6,MA,01569,STANDARD
556,"VINEYARD HAVEN",0,41.45,-70.6,MA,02568,STANDARD
557,"WEST CHOP",0,41.45,-70.6,MA,02573,"PO BOX"
558,WAKEFIELD,0,42.5,-71.06,MA,01880,STANDARD
559,WALPOLE,0,42.13,-71.24,MA,02081,STANDARD
560,WAREHAM,0,41.76,-70.71,MA,02571,STANDARD
561,WAYLAND,0,42.36,-71.36,MA,01778,STANDARD
562,WEBSTER,0,42.04,-71.87,MA,01570,STANDARD
563,DUDLEY,0,42.05,-71.93,MA,01571,STANDARD
564,WELLFLEET,0,41.93,-70.03,MA,02667,STANDARD
565,CUMMAQUID,0,41.7,-70.24,MA,02637,"PO BOX"
566,DANVERS,0,42.57,-70.95,MA,01923,STANDARD
567,DEDHAM,0,42.24,-71.17,MA,02026,STANDARD
568,DEDHAM,0,42.24,-71.17,MA,02027,"PO BOX"
569,DENNIS,0,41.73,-70.2,MA,02638,STANDARD
570,"DENNIS PORT",0,41.66,-70.13,MA,02639,STANDARD
571,DOVER,0,42.24,-71.27,MA,02030,STANDARD
572,DRACUT,0,42.66,-71.3,MA,01826,STANDARD
573,DUNSTABLE,0,42.66,-71.48,MA,01827,STANDARD
574,DUXBURY,0,42.04,-70.67,MA,02331,"PO BOX"
575,DUXBURY,0,42.04,-70.67,MA,02332,STANDARD
576,"EAST BRIDGEWATER",0,42.03,-70.95,MA,02333,STANDARD
577,"EAST BROOKFIELD",0,42.22,-72.04,MA,01515,STANDARD
578,"EAST DENNIS",0,41.74,-70.15,MA,02641,"PO BOX"
579,DOUGLAS,0,42.05,-71.73,MA,01516,STANDARD
580,"EAST FALMOUTH",0,41.56,-70.55,MA,02536,STANDARD
581,EASTHAM,0,41.83,-69.96,MA,02642,STANDARD
582,EASTON,0,42.03,-71.1,MA,02334,"PO BOX"
583,"EAST ORLEANS",0,41.74,-69.98,MA,02643,"PO BOX"
584,"EAST PRINCETON",0,42.46,-71.89,MA,01517,"PO BOX"
585,"EAST SANDWICH",0,41.73,-70.43,MA,02537,STANDARD
586,"EAST TEMPLETON",0,42.53,-72.05,MA,01438,"PO BOX"
587,"EAST WALPOLE",0,42.15,-71.21,MA,02032,STANDARD
588,"EAST WAREHAM",0,41.77,-70.64,MA,02538,STANDARD
589,EDGARTOWN,0,41.38,-70.53,MA,02539,STANDARD
590,ELMWOOD,0,42.01,-70.96,MA,02337,"PO BOX"
591,ESSEX,0,42.63,-70.77,MA,01929,STANDARD
592,FALMOUTH,0,41.56,-70.62,MA,02540,STANDARD
593,FALMOUTH,0,41.54,-70.6,MA,02541,"PO BOX"
594,"WOODS HOLE",0,41.52,-70.66,MA,02543,STANDARD
595,HOLLAND,0,42.05,-72.15,MA,01521,STANDARD
596,FITCHBURG,0,42.58,-71.81,MA,01420,STANDARD
597,FORESTDALE,0,41.68,-70.5,MA,02644,STANDARD
598,FOXBORO,0,42.06,-71.24,MA,02035,STANDARD
599,FRAMINGHAM,0,42.3,-71.43,MA,01701,STANDARD
600,FRAMINGHAM,0,42.3,-71.43,MA,01702,STANDARD
601,FRAMINGHAM,0,42.3,-71.43,MA,01703,"PO BOX"
602,FRAMINGHAM,0,42.3,-71.43,MA,01704,"PO BOX"
603,FRAMINGHAM,0,42.3,-71.43,MA,01705,"PO BOX"
604,FRANKLIN,0,42.08,-71.38,MA,02038,STANDARD
605,GARDNER,0,42.58,-71.98,MA,01440,STANDARD
606,GLOUCESTER,0,42.62,-70.66,MA,01930,STANDARD
607,GLOUCESTER,0,42.62,-70.66,MA,01931,"PO BOX"
608,GRAFTON,0,42.2,-71.68,MA,01519,STANDARD
609,"GREEN HARBOR",0,42.1,-70.71,MA,02041,"PO BOX"
610,GROTON,0,42.6,-71.57,MA,01450,STANDARD
611,GROTON,0,42.6,-71.57,MA,01470,UNIQUE
612,GROTON,0,42.6,-71.57,MA,01471,UNIQUE
613,HALIFAX,0,41.98,-70.86,MA,02338,STANDARD
614,HAMILTON,0,42.61,-70.86,MA,01936,"PO BOX"
615,HANOVER,0,42.11,-70.81,MA,02339,STANDARD
616,HANOVER,0,42.11,-70.81,MA,02340,UNIQUE
617,HANSON,0,42.06,-70.85,MA,02341,STANDARD
618,HARVARD,0,42.5,-71.58,MA,01451,STANDARD
619,HARWICH,0,41.69,-70.07,MA,02645,STANDARD
620,"HARWICH PORT",0,41.66,-70.06,MA,02646,STANDARD
621,HATHORNE,0,42.57,-70.95,MA,01937,"PO BOX"
622,HAVERHILL,0,42.78,-71.08,MA,01830,STANDARD
623,HAVERHILL,0,42.78,-71.08,MA,01831,"PO BOX"
624,HAVERHILL,0,42.78,-71.08,MA,01832,STANDARD
625,GEORGETOWN,0,42.73,-70.98,MA,01833,STANDARD
626,GROVELAND,0,42.75,-71.03,MA,01834,STANDARD
627,HAVERHILL,0,42.78,-71.08,MA,01835,STANDARD
628,ACCORD,0,42.17,-70.88,MA,02018,"PO BOX"
629,HINGHAM,0,42.23,-70.88,MA,02043,STANDARD
630,HINGHAM,0,42.23,-70.88,MA,02044,UNIQUE
631,HOLBROOK,0,42.14,-71,MA,02343,STANDARD
632,HOLDEN,0,42.35,-71.85,MA,01520,STANDARD
633,HOLLISTON,0,42.2,-71.43,MA,01746,STANDARD
634,HOPEDALE,0,42.12,-71.54,MA,01747,STANDARD
635,HOPKINTON,0,42.22,-71.52,MA,01748,STANDARD
636,HUBBARDSTON,0,42.48,-72.01,MA,01452,STANDARD
637,HUDSON,0,42.39,-71.56,MA,01749,STANDARD
638,HULL,0,42.3,-70.9,MA,02045,STANDARD
639,HUMAROCK,0,42.19,-70.76,MA,02047,"PO BOX"
640,HYANNIS,0,41.65,-70.29,MA,02601,STANDARD
641,"HYANNIS PORT",0,41.64,-70.3,MA,02647,"PO BOX"
642,IPSWICH,0,42.67,-70.83,MA,01938,STANDARD
643,JEFFERSON,0,42.38,-71.87,MA,01522,STANDARD
644,LANCASTER,0,42.45,-71.66,MA,01523,STANDARD
645,LAWRENCE,0,42.7,-71.16,MA,01840,STANDARD
646,LAWRENCE,0,42.7,-71.16,MA,01841,STANDARD
647,LAWRENCE,0,42.7,-71.16,MA,01842,"PO BOX"
648,LAWRENCE,0,42.7,-71.16,MA,01843,STANDARD
649,METHUEN,0,42.71,-71.18,MA,01844,STANDARD
650,"NORTH ANDOVER",0,42.7,-71.11,MA,01845,STANDARD
651,LEICESTER,0,42.25,-71.9,MA,01524,STANDARD
652,LEOMINSTER,0,42.51,-71.77,MA,01453,STANDARD
653,LINCOLN,0,42.41,-71.3,MA,01773,STANDARD
654,LINWOOD,0,42.05,-71.64,MA,01525,"PO BOX"
655,LITTLETON,0,42.53,-71.47,MA,01460,STANDARD
656,LOWELL,0,42.63,-71.32,MA,01850,STANDARD
657,LOWELL,0,42.63,-71.32,MA,01851,STANDARD
658,LOWELL,0,42.63,-71.32,MA,01852,STANDARD
659,LOWELL,0,42.63,-71.32,MA,01853,"PO BOX"
660,LOWELL,0,42.63,-71.32,MA,01854,STANDARD
661,LUNENBURG,0,42.59,-71.72,MA,01462,STANDARD
662,LYNN,0,42.47,-70.96,MA,01901,STANDARD
663,LYNN,0,42.47,-70.96,MA,01902,STANDARD
664,LYNN,0,42.47,-70.96,MA,01903,"PO BOX"
665,LYNN,0,42.47,-70.96,MA,01904,STANDARD
666,LYNN,0,42.47,-70.96,MA,01905,STANDARD
667,SAUGUS,0,42.46,-71.01,MA,01906,STANDARD
668,SWAMPSCOTT,0,42.46,-70.89,MA,01907,STANDARD
669,NAHANT,0,42.42,-70.92,MA,01908,STANDARD
670,LYNN,0,42.47,-70.96,MA,01910,UNIQUE
671,LYNNFIELD,0,42.53,-71.04,MA,01940,STANDARD
672,MANCHAUG,0,42.12,-71.76,MA,01526,"PO BOX"
673,MANCHESTER,0,42.56,-70.76,MA,01944,STANDARD
674,MANOMET,0,41.92,-70.56,MA,02345,"PO BOX"
675,MANSFIELD,0,42.02,-71.21,MA,02048,STANDARD
676,MARBLEHEAD,0,42.5,-70.85,MA,01945,STANDARD
677,MARLBOROUGH,0,42.34,-71.54,MA,01752,STANDARD
678,MARSHFIELD,0,42.09,-70.7,MA,02050,STANDARD
679,"OCEAN BLUFF",0,42.1,-70.71,MA,02065,"PO BOX"
680,"MARSHFIELD HILLS",0,42.15,-70.73,MA,02051,"PO BOX"
681,"MARSTONS MILLS",0,41.67,-70.4,MA,02648,STANDARD
682,MASHPEE,0,41.65,-70.48,MA,02649,STANDARD
683,MAYNARD,0,42.42,-71.45,MA,01754,STANDARD
684,MEDFIELD,0,42.18,-71.3,MA,02052,STANDARD
685,MEDWAY,0,42.13,-71.4,MA,02053,STANDARD
686,MENDON,0,42.1,-71.55,MA,01756,STANDARD
687,MERRIMAC,0,42.83,-71,MA,01860,STANDARD
688,MIDDLEBORO,0,41.86,-70.9,MA,02344,UNIQUE
689,MIDDLEBORO,0,41.86,-70.9,MA,02346,STANDARD
690,LAKEVILLE,0,41.86,-70.9,MA,02348,UNIQUE
691,MIDDLEBORO,0,41.86,-70.9,MA,02349,UNIQUE
692,MIDDLETON,0,42.6,-71.01,MA,01949,STANDARD
693,MILFORD,0,42.14,-71.51,MA,01757,STANDARD
694,MILLBURY,0,42.19,-71.76,MA,01527,STANDARD
695,WENHAM,0,42.6,-70.88,MA,01984,STANDARD
696,"WEST BARNSTABLE",0,41.7,-70.37,MA,02668,STANDARD
697,WESTBOROUGH,0,42.26,-71.61,MA,01580,UNIQUE
698,WESTBOROUGH,0,42.26,-71.61,MA,01581,STANDARD
699,WESTBOROUGH,0,42.26,-71.61,MA,01582,UNIQUE
700,"WEST BOXFORD",0,42.67,-71.03,MA,01885,"PO BOX"
701,"WEST BOYLSTON",0,42.36,-71.78,MA,01583,STANDARD
702,"WEST BRIDGEWATER",0,42.01,-71,MA,02379,STANDARD
703,"WEST BROOKFIELD",0,42.23,-72.14,MA,01585,STANDARD
704,"WEST CHATHAM",0,41.68,-69.99,MA,02669,"PO BOX"
705,"WEST DENNIS",0,41.66,-70.16,MA,02670,STANDARD
706,"WEST FALMOUTH",0,41.6,-70.64,MA,02574,"PO BOX"
707,WESTFORD,0,42.58,-71.43,MA,01886,STANDARD
708,"WEST GROTON",0,42.61,-71.62,MA,01472,"PO BOX"
709,"WEST HARWICH",0,41.67,-70.11,MA,02671,STANDARD
710,"WEST HYANNISPORT",0,41.66,-70.33,MA,02672,"PO BOX"
711,WESTMINSTER,0,42.58,-71.98,MA,01441,UNIQUE
712,WESTMINSTER,0,42.55,-71.9,MA,01473,STANDARD
713,"WEST NEWBURY",0,42.8,-71,MA,01985,STANDARD
714,"WEST TISBURY",0,41.38,-70.67,MA,02575,"PO BOX"
715,UPTON,0,42.17,-71.61,MA,01568,STANDARD
716,"WEST WAREHAM",0,41.78,-70.75,MA,02576,STANDARD
717,WESTWOOD,0,42.21,-71.21,MA,02090,STANDARD
718,"WHITE HORSE BEACH",0,41.93,-70.59,MA,02381,"PO BOX"
719,WHITINSVILLE,0,42.11,-71.67,MA,01588,STANDARD
720,WHITMAN,0,42.08,-70.93,MA,02382,STANDARD
721,WILMINGTON,0,42.55,-71.16,MA,01887,STANDARD
722,WINCHENDON,0,42.68,-72.04,MA,01475,STANDARD
723,"WINCHENDON SPRINGS",0,42.69,-72.01,MA,01477,"PO BOX"
724,WINCHESTER,0,42.45,-71.14,MA,01890,STANDARD
725,WOBURN,0,42.48,-71.15,MA,01801,STANDARD
726,WOBURN,0,42.48,-71.15,MA,01807,UNIQUE
727,WOBURN,0,42.48,-71.15,MA,01813,UNIQUE
728,WOBURN,0,42.48,-71.15,MA,01815,UNIQUE
729,WOBURN,0,42.48,-71.15,MA,01888,"PO BOX"
730,WOODVILLE,0,42.23,-71.55,MA,01784,"PO BOX"
731,WORCESTER,0,42.26,-71.8,MA,01601,"PO BOX"
732,WORCESTER,0,42.26,-71.8,MA,01602,STANDARD
733,WORCESTER,0,42.26,-71.8,MA,01603,STANDARD
734,WORCESTER,0,42.26,-71.8,MA,01604,STANDARD
735,WORCESTER,0,42.26,-71.8,MA,01605,STANDARD
736,WORCESTER,0,42.26,-71.8,MA,01606,STANDARD
737,WORCESTER,0,42.26,-71.8,MA,01607,STANDARD
738,WORCESTER,0,42.26,-71.8,MA,01608,STANDARD
739,WORCESTER,0,42.26,-71.8,MA,01609,STANDARD
740,WORCESTER,0,42.26,-71.8,MA,01610,STANDARD
741,"CHERRY VALLEY",0,42.23,-71.87,MA,01611,STANDARD
742,PAXTON,0,42.31,-71.93,MA,01612,STANDARD
743,WORCESTER,0,42.26,-71.8,MA,01613,"PO BOX"
744,WORCESTER,0,42.26,-71.8,MA,01614,"PO BOX"
745,WORCESTER,0,42.26,-71.8,MA,01615,"PO BOX"
746,WORCESTER,0,42.26,-71.8,MA,01653,UNIQUE
747,WORCESTER,0,42.26,-71.8,MA,01654,UNIQUE
748,WORCESTER,0,42.26,-71.8,MA,01655,STANDARD
749,WRENTHAM,0,42.06,-71.33,MA,02093,STANDARD
750,"YARMOUTH PORT",0,41.7,-70.22,MA,02675,STANDARD
751,KINGSTON,0,41.99,-70.71,MA,02364,STANDARD
752,LAKEVILLE,0,41.85,-70.95,MA,02347,STANDARD
753,ABBOT,0,45.18,-69.45,ME,04406,STANDARD
754,ACTON,0,43.53,-70.91,ME,04001,STANDARD
755,ADDISON,0,45.08,-67.46,ME,04606,STANDARD
756,ALBION,0,44.53,-69.44,ME,04910,STANDARD
757,ALFRED,0,43.47,-70.71,ME,04002,STANDARD
758,ALNA,0,44.1,-69.6,ME,04535,STANDARD
759,ANDOVER,0,44.63,-70.75,ME,04216,STANDARD
760,ANSON,0,44.79,-69.88,ME,04911,STANDARD
761,ASHLAND,0,46.63,-68.4,ME,04732,STANDARD
762,ATHENS,0,44.92,-69.67,ME,04912,STANDARD
763,AUBURN,0,44.08,-70.24,ME,04210,STANDARD
764,AUBURN,0,44.08,-70.24,ME,04211,"PO BOX"
765,AUBURN,0,44.08,-70.24,ME,04212,"PO BOX"
766,AUGUSTA,0,44.33,-69.72,ME,04330,STANDARD
767,AUGUSTA,0,44.33,-69.72,ME,04332,"PO BOX"
768,AUGUSTA,0,44.33,-69.72,ME,04333,UNIQUE
769,AUGUSTA,0,44.33,-69.72,ME,04336,UNIQUE
770,AUGUSTA,0,44.33,-69.72,ME,04338,"PO BOX"
771,AURORA,0,44.85,-68.32,ME,04408,STANDARD
772,"BAILEY ISLAND",0,43.73,-69.99,ME,04003,STANDARD
773,BANGOR,0,44.83,-68.78,ME,04401,STANDARD
774,BANGOR,0,44.83,-68.78,ME,04402,"PO BOX"
775,"BAR HARBOR",0,44.38,-68.21,ME,04609,STANDARD
776,"BAR MILLS",0,43.61,-70.54,ME,04004,"PO BOX"
777,FRENCHBORO,0,44.11,-68.36,ME,04635,"PO BOX"
778,"BASS HARBOR",0,44.15,-68.43,ME,04653,STANDARD
779,BATH,0,43.93,-69.83,ME,04530,STANDARD
780,BEALS,0,44.48,-67.58,ME,04611,"PO BOX"
781,BELFAST,0,44.42,-69.02,ME,04915,STANDARD
782,BELGRADE,0,44.44,-69.83,ME,04917,STANDARD
783,"BELGRADE LAKES",0,44.51,-69.84,ME,04918,STANDARD
784,BENEDICTA,0,45.8,-68.41,ME,04733,STANDARD
785,BERNARD,0,44.24,-68.35,ME,04612,STANDARD
786,BERWICK,0,43.26,-70.86,ME,03901,STANDARD
787,BETHEL,0,44.4,-70.79,ME,04217,STANDARD
788,"WEST BETHEL",0,44.4,-70.86,ME,04286,"PO BOX"
789,BIDDEFORD,0,43.46,-70.44,ME,04005,STANDARD
790,BIDDEFORD,0,43.46,-70.44,ME,04007,"PO BOX"
791,"BIDDEFORD POOL",0,43.44,-70.34,ME,04006,"PO BOX"
792,BINGHAM,0,45.05,-69.87,ME,04920,STANDARD
793,"BIRCH HARBOR",0,44.38,-68.04,ME,04613,STANDARD
794,BLAINE,0,46.5,-67.86,ME,04734,"PO BOX"
795,"BLUE HILL",0,44.41,-68.58,ME,04614,STANDARD
796,"EAST BLUE HILL",0,44.44,-68.54,ME,04629,"PO BOX"
797,BOOTHBAY,0,43.87,-69.63,ME,04537,STANDARD
798,"ISLE OF SPRINGS",0,43.89,-69.62,ME,04549,STANDARD
799,"BOOTHBAY HARBOR",0,43.85,-69.62,ME,04538,STANDARD
800,"SQUIRREL ISLAND",0,43.8,-69.63,ME,04570,"PO BOX"
801,BOWDOINHAM,0,44.01,-69.89,ME,04008,STANDARD
802,BRADFORD,0,45.06,-68.93,ME,04410,STANDARD
803,BRADLEY,0,44.92,-68.62,ME,04411,STANDARD
804,BREWER,0,44.77,-68.73,ME,04412,STANDARD
805,BRIDGEWATER,0,46.42,-67.84,ME,04735,STANDARD
806,BRIDGTON,0,44.06,-70.72,ME,04009,STANDARD
807,BRISTOL,0,43.95,-69.5,ME,04539,STANDARD
808,BROOKLIN,0,44.26,-68.56,ME,04616,STANDARD
809,BROOKS,0,44.55,-69.12,ME,04921,STANDARD
810,BROOKSVILLE,0,44.34,-68.68,ME,04617,STANDARD
811,HARBORSIDE,0,44.33,-68.79,ME,04642,STANDARD
812,BROOKTON,0,45.52,-67.76,ME,04413,STANDARD
813,BROWNFIELD,0,43.93,-70.9,ME,04010,STANDARD
814,BROWNVILLE,0,45.3,-69.03,ME,04414,STANDARD
815,"BROWNVILLE JUNCTION",0,45.35,-69.05,ME,04415,"PO BOX"
816,BRUNSWICK,0,43.91,-69.96,ME,04011,STANDARD
817,"BRYANT POND",0,44.37,-70.64,ME,04219,STANDARD
818,BUCKFIELD,0,44.28,-70.36,ME,04220,STANDARD
819,BUCKSPORT,0,44.6,-68.79,ME,04416,STANDARD
820,BURLINGTON,0,45.2,-68.42,ME,04417,STANDARD
821,BURNHAM,0,44.69,-69.42,ME,04922,STANDARD
822,CALAIS,0,45.13,-67.2,ME,04619,STANDARD
823,CAMBRIDGE,0,45.02,-69.47,ME,04923,STANDARD
824,CAMDEN,0,44.2,-69.06,ME,04843,STANDARD
825,HOPE,0,44.26,-69.15,ME,04847,STANDARD
826,CANAAN,0,44.76,-69.56,ME,04924,STANDARD
827,CANTON,0,44.44,-70.31,ME,04221,STANDARD
828,"CAPE NEDDICK",0,43.17,-70.61,ME,03902,STANDARD
829,CARATUNK,0,45.23,-69.99,ME,04925,STANDARD
830,GREENBUSH,0,45.08,-68.59,ME,04418,STANDARD
